# SPDX-License-Identifier: MIT
# Copyright (C) 2018-present iced project and contributors

64, 64 F3 A4, Movsb_m8_m8, UppercasePrefixes=true
64, 26 0F01 FA, Monitorxq, ShowUselessPrefixes=false
64, 2E 0F01 FA, Monitorxq, ShowUselessPrefixes=false
64, 36 0F01 FA, Monitorxq, ShowUselessPrefixes=false
64, 3E 0F01 FA, Monitorxq, ShowUselessPrefixes=false
64, 64 0F01 FA, Monitorxq, ShowUselessPrefixes=false
64, 65 0F01 FA, Monitorxq, ShowUselessPrefixes=false
64, 26 0F01 FC, Clzeroq, ShowUselessPrefixes=false
64, 2E 0F01 FC, Clzeroq, ShowUselessPrefixes=false
64, 36 0F01 FC, Clzeroq, ShowUselessPrefixes=false
64, 3E 0F01 FC, Clzeroq, ShowUselessPrefixes=false
64, 64 0F01 FC, Clzeroq, ShowUselessPrefixes=false
64, 65 0F01 FC, Clzeroq, ShowUselessPrefixes=false
64, 26 F3 0FAE F5, Umonitor_r64, ShowUselessPrefixes=false
64, 2E F3 0FAE F5, Umonitor_r64, ShowUselessPrefixes=false
64, 36 F3 0FAE F5, Umonitor_r64, ShowUselessPrefixes=false
64, 3E F3 0FAE F5, Umonitor_r64, ShowUselessPrefixes=false
64, 64 F3 0FAE F5, Umonitor_r64, ShowUselessPrefixes=false
64, 65 F3 0FAE F5, Umonitor_r64, ShowUselessPrefixes=false

32, 26 0F01 C8, Monitord, ShowUselessPrefixes=false
32, 2E 0F01 C8, Monitord, ShowUselessPrefixes=false
32, 36 0F01 C8, Monitord, ShowUselessPrefixes=false
32, 3E 0F01 C8, Monitord, ShowUselessPrefixes=false
32, 64 0F01 C8, Monitord, ShowUselessPrefixes=false
32, 65 0F01 C8, Monitord, ShowUselessPrefixes=false
32, 26 0F01 FA, Monitorxd, ShowUselessPrefixes=false
32, 2E 0F01 FA, Monitorxd, ShowUselessPrefixes=false
32, 36 0F01 FA, Monitorxd, ShowUselessPrefixes=false
32, 3E 0F01 FA, Monitorxd, ShowUselessPrefixes=false
32, 64 0F01 FA, Monitorxd, ShowUselessPrefixes=false
32, 65 0F01 FA, Monitorxd, ShowUselessPrefixes=false
32, 26 0F01 FC, Clzerod, ShowUselessPrefixes=false
32, 2E 0F01 FC, Clzerod, ShowUselessPrefixes=false
32, 36 0F01 FC, Clzerod, ShowUselessPrefixes=false
32, 3E 0F01 FC, Clzerod, ShowUselessPrefixes=false
32, 64 0F01 FC, Clzerod, ShowUselessPrefixes=false
32, 65 0F01 FC, Clzerod, ShowUselessPrefixes=false
32, 26 F3 0FAE F5, Umonitor_r32, ShowUselessPrefixes=false
32, 2E F3 0FAE F5, Umonitor_r32, ShowUselessPrefixes=false
32, 36 F3 0FAE F5, Umonitor_r32, ShowUselessPrefixes=false
32, 3E F3 0FAE F5, Umonitor_r32, ShowUselessPrefixes=false
32, 64 F3 0FAE F5, Umonitor_r32, ShowUselessPrefixes=false
32, 65 F3 0FAE F5, Umonitor_r32, ShowUselessPrefixes=false

16, 26 0F01 C8, Monitorw, ShowUselessPrefixes=false
16, 2E 0F01 C8, Monitorw, ShowUselessPrefixes=false
16, 36 0F01 C8, Monitorw, ShowUselessPrefixes=false
16, 3E 0F01 C8, Monitorw, ShowUselessPrefixes=false
16, 64 0F01 C8, Monitorw, ShowUselessPrefixes=false
16, 65 0F01 C8, Monitorw, ShowUselessPrefixes=false
16, 26 0F01 FA, Monitorxw, ShowUselessPrefixes=false
16, 2E 0F01 FA, Monitorxw, ShowUselessPrefixes=false
16, 36 0F01 FA, Monitorxw, ShowUselessPrefixes=false
16, 3E 0F01 FA, Monitorxw, ShowUselessPrefixes=false
16, 64 0F01 FA, Monitorxw, ShowUselessPrefixes=false
16, 65 0F01 FA, Monitorxw, ShowUselessPrefixes=false
16, 26 0F01 FC, Clzerow, ShowUselessPrefixes=false
16, 2E 0F01 FC, Clzerow, ShowUselessPrefixes=false
16, 36 0F01 FC, Clzerow, ShowUselessPrefixes=false
16, 3E 0F01 FC, Clzerow, ShowUselessPrefixes=false
16, 64 0F01 FC, Clzerow, ShowUselessPrefixes=false
16, 65 0F01 FC, Clzerow, ShowUselessPrefixes=false
16, 26 F3 0FAE F5, Umonitor_r16, ShowUselessPrefixes=false
16, 2E F3 0FAE F5, Umonitor_r16, ShowUselessPrefixes=false
16, 36 F3 0FAE F5, Umonitor_r16, ShowUselessPrefixes=false
16, 3E F3 0FAE F5, Umonitor_r16, ShowUselessPrefixes=false
16, 64 F3 0FAE F5, Umonitor_r16, ShowUselessPrefixes=false
16, 65 F3 0FAE F5, Umonitor_r16, ShowUselessPrefixes=false

64, 26 D7, Xlat_m8, ShowUselessPrefixes=false
64, 2E D7, Xlat_m8, ShowUselessPrefixes=false
64, 36 D7, Xlat_m8, ShowUselessPrefixes=false
64, 3E D7, Xlat_m8, ShowUselessPrefixes=false
64, 64 D7, Xlat_m8, ShowUselessPrefixes=false
64, 65 D7, Xlat_m8, ShowUselessPrefixes=false
64, 26 6E, Outsb_DX_m8, ShowUselessPrefixes=false
64, 2E 6E, Outsb_DX_m8, ShowUselessPrefixes=false
64, 36 6E, Outsb_DX_m8, ShowUselessPrefixes=false
64, 3E 6E, Outsb_DX_m8, ShowUselessPrefixes=false
64, 64 6E, Outsb_DX_m8, ShowUselessPrefixes=false
64, 65 6E, Outsb_DX_m8, ShowUselessPrefixes=false
64, 26 66 6F, Outsw_DX_m16, ShowUselessPrefixes=false
64, 2E 66 6F, Outsw_DX_m16, ShowUselessPrefixes=false
64, 36 66 6F, Outsw_DX_m16, ShowUselessPrefixes=false
64, 3E 66 6F, Outsw_DX_m16, ShowUselessPrefixes=false
64, 64 66 6F, Outsw_DX_m16, ShowUselessPrefixes=false
64, 65 66 6F, Outsw_DX_m16, ShowUselessPrefixes=false
64, 26 6F, Outsd_DX_m32, ShowUselessPrefixes=false
64, 2E 6F, Outsd_DX_m32, ShowUselessPrefixes=false
64, 36 6F, Outsd_DX_m32, ShowUselessPrefixes=false
64, 3E 6F, Outsd_DX_m32, ShowUselessPrefixes=false
64, 64 6F, Outsd_DX_m32, ShowUselessPrefixes=false
64, 65 6F, Outsd_DX_m32, ShowUselessPrefixes=false
64, 26 A4, Movsb_m8_m8, ShowUselessPrefixes=false
64, 2E A4, Movsb_m8_m8, ShowUselessPrefixes=false
64, 36 A4, Movsb_m8_m8, ShowUselessPrefixes=false
64, 3E A4, Movsb_m8_m8, ShowUselessPrefixes=false
64, 64 A4, Movsb_m8_m8, ShowUselessPrefixes=false
64, 65 A4, Movsb_m8_m8, ShowUselessPrefixes=false
64, 26 66 A5, Movsw_m16_m16, ShowUselessPrefixes=false
64, 2E 66 A5, Movsw_m16_m16, ShowUselessPrefixes=false
64, 36 66 A5, Movsw_m16_m16, ShowUselessPrefixes=false
64, 3E 66 A5, Movsw_m16_m16, ShowUselessPrefixes=false
64, 64 66 A5, Movsw_m16_m16, ShowUselessPrefixes=false
64, 65 66 A5, Movsw_m16_m16, ShowUselessPrefixes=false
64, 26 A5, Movsd_m32_m32, ShowUselessPrefixes=false
64, 2E A5, Movsd_m32_m32, ShowUselessPrefixes=false
64, 36 A5, Movsd_m32_m32, ShowUselessPrefixes=false
64, 3E A5, Movsd_m32_m32, ShowUselessPrefixes=false
64, 64 A5, Movsd_m32_m32, ShowUselessPrefixes=false
64, 65 A5, Movsd_m32_m32, ShowUselessPrefixes=false
64, 26 48 A5, Movsq_m64_m64, ShowUselessPrefixes=false
64, 2E 48 A5, Movsq_m64_m64, ShowUselessPrefixes=false
64, 36 48 A5, Movsq_m64_m64, ShowUselessPrefixes=false
64, 3E 48 A5, Movsq_m64_m64, ShowUselessPrefixes=false
64, 64 48 A5, Movsq_m64_m64, ShowUselessPrefixes=false
64, 65 48 A5, Movsq_m64_m64, ShowUselessPrefixes=false
64, 26 A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
64, 2E A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
64, 36 A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
64, 3E A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
64, 64 A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
64, 65 A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
64, 26 66 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
64, 2E 66 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
64, 36 66 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
64, 3E 66 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
64, 64 66 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
64, 65 66 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
64, 26 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
64, 2E A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
64, 36 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
64, 3E A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
64, 64 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
64, 65 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
64, 26 48 A7, Cmpsq_m64_m64, ShowUselessPrefixes=false
64, 2E 48 A7, Cmpsq_m64_m64, ShowUselessPrefixes=false
64, 36 48 A7, Cmpsq_m64_m64, ShowUselessPrefixes=false
64, 3E 48 A7, Cmpsq_m64_m64, ShowUselessPrefixes=false
64, 64 48 A7, Cmpsq_m64_m64, ShowUselessPrefixes=false
64, 65 48 A7, Cmpsq_m64_m64, ShowUselessPrefixes=false
64, 26 AC, Lodsb_AL_m8, ShowUselessPrefixes=false
64, 2E AC, Lodsb_AL_m8, ShowUselessPrefixes=false
64, 36 AC, Lodsb_AL_m8, ShowUselessPrefixes=false
64, 3E AC, Lodsb_AL_m8, ShowUselessPrefixes=false
64, 64 AC, Lodsb_AL_m8, ShowUselessPrefixes=false
64, 65 AC, Lodsb_AL_m8, ShowUselessPrefixes=false
64, 26 66 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
64, 2E 66 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
64, 36 66 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
64, 3E 66 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
64, 64 66 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
64, 65 66 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
64, 26 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
64, 2E AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
64, 36 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
64, 3E AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
64, 64 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
64, 65 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
64, 26 48 AD, Lodsq_RAX_m64, ShowUselessPrefixes=false
64, 2E 48 AD, Lodsq_RAX_m64, ShowUselessPrefixes=false
64, 36 48 AD, Lodsq_RAX_m64, ShowUselessPrefixes=false
64, 3E 48 AD, Lodsq_RAX_m64, ShowUselessPrefixes=false
64, 64 48 AD, Lodsq_RAX_m64, ShowUselessPrefixes=false
64, 65 48 AD, Lodsq_RAX_m64, ShowUselessPrefixes=false

32, 26 D7, Xlat_m8, ShowUselessPrefixes=false
32, 2E D7, Xlat_m8, ShowUselessPrefixes=false
32, 36 D7, Xlat_m8, ShowUselessPrefixes=false
32, 3E D7, Xlat_m8, ShowUselessPrefixes=false
32, 64 D7, Xlat_m8, ShowUselessPrefixes=false
32, 65 D7, Xlat_m8, ShowUselessPrefixes=false
32, 26 6E, Outsb_DX_m8, ShowUselessPrefixes=false
32, 2E 6E, Outsb_DX_m8, ShowUselessPrefixes=false
32, 36 6E, Outsb_DX_m8, ShowUselessPrefixes=false
32, 3E 6E, Outsb_DX_m8, ShowUselessPrefixes=false
32, 64 6E, Outsb_DX_m8, ShowUselessPrefixes=false
32, 65 6E, Outsb_DX_m8, ShowUselessPrefixes=false
32, 26 66 6F, Outsw_DX_m16, ShowUselessPrefixes=false
32, 2E 66 6F, Outsw_DX_m16, ShowUselessPrefixes=false
32, 36 66 6F, Outsw_DX_m16, ShowUselessPrefixes=false
32, 3E 66 6F, Outsw_DX_m16, ShowUselessPrefixes=false
32, 64 66 6F, Outsw_DX_m16, ShowUselessPrefixes=false
32, 65 66 6F, Outsw_DX_m16, ShowUselessPrefixes=false
32, 26 6F, Outsd_DX_m32, ShowUselessPrefixes=false
32, 2E 6F, Outsd_DX_m32, ShowUselessPrefixes=false
32, 36 6F, Outsd_DX_m32, ShowUselessPrefixes=false
32, 3E 6F, Outsd_DX_m32, ShowUselessPrefixes=false
32, 64 6F, Outsd_DX_m32, ShowUselessPrefixes=false
32, 65 6F, Outsd_DX_m32, ShowUselessPrefixes=false
32, 26 A4, Movsb_m8_m8, ShowUselessPrefixes=false
32, 2E A4, Movsb_m8_m8, ShowUselessPrefixes=false
32, 36 A4, Movsb_m8_m8, ShowUselessPrefixes=false
32, 3E A4, Movsb_m8_m8, ShowUselessPrefixes=false
32, 64 A4, Movsb_m8_m8, ShowUselessPrefixes=false
32, 65 A4, Movsb_m8_m8, ShowUselessPrefixes=false
32, 26 66 A5, Movsw_m16_m16, ShowUselessPrefixes=false
32, 2E 66 A5, Movsw_m16_m16, ShowUselessPrefixes=false
32, 36 66 A5, Movsw_m16_m16, ShowUselessPrefixes=false
32, 3E 66 A5, Movsw_m16_m16, ShowUselessPrefixes=false
32, 64 66 A5, Movsw_m16_m16, ShowUselessPrefixes=false
32, 65 66 A5, Movsw_m16_m16, ShowUselessPrefixes=false
32, 26 A5, Movsd_m32_m32, ShowUselessPrefixes=false
32, 2E A5, Movsd_m32_m32, ShowUselessPrefixes=false
32, 36 A5, Movsd_m32_m32, ShowUselessPrefixes=false
32, 3E A5, Movsd_m32_m32, ShowUselessPrefixes=false
32, 64 A5, Movsd_m32_m32, ShowUselessPrefixes=false
32, 65 A5, Movsd_m32_m32, ShowUselessPrefixes=false
32, 26 A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
32, 2E A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
32, 36 A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
32, 3E A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
32, 64 A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
32, 65 A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
32, 26 66 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
32, 2E 66 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
32, 36 66 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
32, 3E 66 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
32, 64 66 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
32, 65 66 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
32, 26 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
32, 2E A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
32, 36 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
32, 3E A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
32, 64 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
32, 65 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
32, 26 AC, Lodsb_AL_m8, ShowUselessPrefixes=false
32, 2E AC, Lodsb_AL_m8, ShowUselessPrefixes=false
32, 36 AC, Lodsb_AL_m8, ShowUselessPrefixes=false
32, 3E AC, Lodsb_AL_m8, ShowUselessPrefixes=false
32, 64 AC, Lodsb_AL_m8, ShowUselessPrefixes=false
32, 65 AC, Lodsb_AL_m8, ShowUselessPrefixes=false
32, 26 66 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
32, 2E 66 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
32, 36 66 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
32, 3E 66 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
32, 64 66 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
32, 65 66 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
32, 26 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
32, 2E AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
32, 36 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
32, 3E AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
32, 64 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
32, 65 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false

16, 26 D7, Xlat_m8, ShowUselessPrefixes=false
16, 2E D7, Xlat_m8, ShowUselessPrefixes=false
16, 36 D7, Xlat_m8, ShowUselessPrefixes=false
16, 3E D7, Xlat_m8, ShowUselessPrefixes=false
16, 64 D7, Xlat_m8, ShowUselessPrefixes=false
16, 65 D7, Xlat_m8, ShowUselessPrefixes=false
16, 26 6E, Outsb_DX_m8, ShowUselessPrefixes=false
16, 2E 6E, Outsb_DX_m8, ShowUselessPrefixes=false
16, 36 6E, Outsb_DX_m8, ShowUselessPrefixes=false
16, 3E 6E, Outsb_DX_m8, ShowUselessPrefixes=false
16, 64 6E, Outsb_DX_m8, ShowUselessPrefixes=false
16, 65 6E, Outsb_DX_m8, ShowUselessPrefixes=false
16, 26 6F, Outsw_DX_m16, ShowUselessPrefixes=false
16, 2E 6F, Outsw_DX_m16, ShowUselessPrefixes=false
16, 36 6F, Outsw_DX_m16, ShowUselessPrefixes=false
16, 3E 6F, Outsw_DX_m16, ShowUselessPrefixes=false
16, 64 6F, Outsw_DX_m16, ShowUselessPrefixes=false
16, 65 6F, Outsw_DX_m16, ShowUselessPrefixes=false
16, 26 66 6F, Outsd_DX_m32, ShowUselessPrefixes=false
16, 2E 66 6F, Outsd_DX_m32, ShowUselessPrefixes=false
16, 36 66 6F, Outsd_DX_m32, ShowUselessPrefixes=false
16, 3E 66 6F, Outsd_DX_m32, ShowUselessPrefixes=false
16, 64 66 6F, Outsd_DX_m32, ShowUselessPrefixes=false
16, 65 66 6F, Outsd_DX_m32, ShowUselessPrefixes=false
16, 26 A4, Movsb_m8_m8, ShowUselessPrefixes=false
16, 2E A4, Movsb_m8_m8, ShowUselessPrefixes=false
16, 36 A4, Movsb_m8_m8, ShowUselessPrefixes=false
16, 3E A4, Movsb_m8_m8, ShowUselessPrefixes=false
16, 64 A4, Movsb_m8_m8, ShowUselessPrefixes=false
16, 65 A4, Movsb_m8_m8, ShowUselessPrefixes=false
16, 26 A5, Movsw_m16_m16, ShowUselessPrefixes=false
16, 2E A5, Movsw_m16_m16, ShowUselessPrefixes=false
16, 36 A5, Movsw_m16_m16, ShowUselessPrefixes=false
16, 3E A5, Movsw_m16_m16, ShowUselessPrefixes=false
16, 64 A5, Movsw_m16_m16, ShowUselessPrefixes=false
16, 65 A5, Movsw_m16_m16, ShowUselessPrefixes=false
16, 26 66 A5, Movsd_m32_m32, ShowUselessPrefixes=false
16, 2E 66 A5, Movsd_m32_m32, ShowUselessPrefixes=false
16, 36 66 A5, Movsd_m32_m32, ShowUselessPrefixes=false
16, 3E 66 A5, Movsd_m32_m32, ShowUselessPrefixes=false
16, 64 66 A5, Movsd_m32_m32, ShowUselessPrefixes=false
16, 65 66 A5, Movsd_m32_m32, ShowUselessPrefixes=false
16, 26 A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
16, 2E A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
16, 36 A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
16, 3E A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
16, 64 A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
16, 65 A6, Cmpsb_m8_m8, ShowUselessPrefixes=false
16, 26 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
16, 2E A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
16, 36 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
16, 3E A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
16, 64 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
16, 65 A7, Cmpsw_m16_m16, ShowUselessPrefixes=false
16, 26 66 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
16, 2E 66 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
16, 36 66 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
16, 3E 66 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
16, 64 66 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
16, 65 66 A7, Cmpsd_m32_m32, ShowUselessPrefixes=false
16, 26 AC, Lodsb_AL_m8, ShowUselessPrefixes=false
16, 2E AC, Lodsb_AL_m8, ShowUselessPrefixes=false
16, 36 AC, Lodsb_AL_m8, ShowUselessPrefixes=false
16, 3E AC, Lodsb_AL_m8, ShowUselessPrefixes=false
16, 64 AC, Lodsb_AL_m8, ShowUselessPrefixes=false
16, 65 AC, Lodsb_AL_m8, ShowUselessPrefixes=false
16, 26 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
16, 2E AD, Lodsw_AX_m16, ShowUselessPrefixes=false
16, 36 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
16, 3E AD, Lodsw_AX_m16, ShowUselessPrefixes=false
16, 64 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
16, 65 AD, Lodsw_AX_m16, ShowUselessPrefixes=false
16, 26 66 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
16, 2E 66 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
16, 36 66 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
16, 3E 66 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
16, 64 66 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false
16, 65 66 AD, Lodsd_EAX_m32, ShowUselessPrefixes=false

64, 26 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
64, 2E 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
64, 36 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
64, 3E 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
64, 64 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
64, 65 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
64, 26 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
64, 2E 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
64, 36 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
64, 3E 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
64, 64 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
64, 65 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
64, 26 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
64, 2E C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
64, 36 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
64, 3E C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
64, 64 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
64, 65 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true

32, 26 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
32, 2E 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
32, 36 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
32, 3E 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
32, 64 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
32, 65 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
32, 26 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
32, 2E 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
32, 36 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
32, 3E 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
32, 64 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
32, 65 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
32, 26 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
32, 2E C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
32, 36 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
32, 3E C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
32, 64 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
32, 65 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true

16, 26 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
16, 2E 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
16, 36 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
16, 3E 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
16, 64 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
16, 65 0FF7 D3, Maskmovq_rDI_mm_mm, ShowUselessPrefixes=true
16, 26 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
16, 2E 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
16, 36 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
16, 3E 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
16, 64 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
16, 65 66 0FF7 D3, Maskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
16, 26 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
16, 2E C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
16, 36 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
16, 3E C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
16, 64 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true
16, 65 C5F9 F7 D3, VEX_Vmaskmovdqu_rDI_xmm_xmm, ShowUselessPrefixes=true

64, 26 0F01 C8, Monitorq, ShowUselessPrefixes=true
64, 2E 0F01 C8, Monitorq, ShowUselessPrefixes=true
64, 36 0F01 C8, Monitorq, ShowUselessPrefixes=true
64, 3E 0F01 C8, Monitorq, ShowUselessPrefixes=true
64, 64 0F01 C8, Monitorq, ShowUselessPrefixes=true
64, 65 0F01 C8, Monitorq, ShowUselessPrefixes=true
64, 26 0F01 FA, Monitorxq, ShowUselessPrefixes=true
